SMILES,Valid,HBD,HBA,ConjSystems,AroSystems,ChargedAtoms,TotalFormalCharge,Halogens,RotBonds,RingCount,AroRingCount,HeteroAtoms,HeavyAtoms,FracCsp3,TPSA,cLogP,MolWt,ExactMass,ChiralCenters
C=CC(=O)N1C2C=C(CC1CC2)C=3C=CC=CC3,True,0,1,2,1,0,0,0,2,3,1,2,18,0.3125,20.310000000000002,3.019300000000001,239.31799999999998,239.131014164,2
C=CC(=O)N1CCC(CC1)S(=O)(=O)N2CCCC2,True,0,3,1,0,0,0,0,3,2,0,6,18,0.75,57.690000000000005,0.589,272.37000000000006,272.1194635,0
C=CC(=O)NC1CCCC1CNS(C)(=O)=O,True,2,3,1,0,0,0,0,5,1,0,6,16,0.7,75.27000000000001,0.006500000000000672,246.332,246.103813436,2
C=CC(=O)N1CCOC(C1)C2=NC(=CS2)C(C)(C)C,True,0,4,2,1,0,0,0,2,2,1,5,19,0.5714285714285714,42.43000000000001,2.5265000000000004,280.39300000000003,280.12454888,1
C=CC(=O)N1C[C@@H](C[C@H]1C2=NC(=NN2)C3CC3)OC,True,1,4,2,1,0,0,0,4,3,1,6,19,0.6153846153846154,71.11,1.1564999999999999,262.313,262.142975816,2
C=CC(=O)N[C@@H]1CCC(=O)N[C@H]1C(C)(C)C,True,2,2,2,0,0,0,0,2,1,0,4,16,0.6666666666666666,58.2,0.9818999999999996,224.304,224.15247788,2
C=CC(=O)N1CC2(CCOCC2)C1C3CC3,True,0,2,1,0,0,0,0,2,3,0,3,16,0.7692307692307693,29.540000000000003,1.5899999999999999,221.29999999999995,221.141578848,1
C=CC(=O)NC(C1=NC(C)=CS1)C(F)(F)F,True,1,3,2,1,0,0,3,3,1,1,7,16,0.3333333333333333,41.99,2.35712,250.24499999999998,250.038768568,1
C=CC(=O)NCC1(C)CCOC1,True,1,2,1,0,0,0,0,3,1,0,3,12,0.6666666666666666,38.33,0.7151999999999998,169.22399999999996,169.11027872,1
C=CC(=O)NC1CSCC1C,True,1,2,1,0,0,0,0,2,1,0,3,11,0.625,29.1,1.0400999999999998,171.265,171.071785036,2
C=CC(=O)NCC1=CCOCC1,True,1,2,1,0,0,0,0,3,1,0,3,12,0.4444444444444444,38.33,0.6353,167.20799999999997,167.094628656,0
C=CC(=O)N1CC(C1)N2CCN(CC2)C(=O)OC(C)(C)C,True,0,4,2,0,0,0,0,2,2,0,6,21,0.7333333333333333,53.09,0.9358999999999993,295.383,295.18959166,0
C=CC(=O)N1CCC(CC1)C(=O)NC(C)C2CCCCC2,True,1,2,2,0,0,0,0,4,2,0,4,21,0.7647058823529411,49.410000000000004,2.4960000000000004,292.4230000000001,292.215078136,1
CCC1CN(C(C)CO1)S(=O)(=O)C=2C=CC(=CC2)S(=O)(=O)F,True,0,5,1,1,0,0,1,4,2,1,9,22,0.5384615384615384,80.75,1.5328000000000004,351.42100000000005,351.06104289599995,2
O=C(NC=1C=CC=C(C1)S(=O)(=O)F)C2(CF)CCC2,True,1,3,1,1,0,0,2,4,2,1,7,19,0.4166666666666667,63.24,2.4231000000000007,289.30300000000005,289.058420716,0
CC#CC(=O)NCCC1CSC=2C=CC=CC2O1,True,1,3,2,1,0,0,0,3,2,1,4,18,0.35714285714285715,38.33,2.0693,261.346,261.08234972,1
C=CC(=O)NCC1=CC=NS1,True,1,3,2,1,0,0,0,3,1,1,4,11,0.14285714285714285,41.99,0.9453,168.22099999999998,168.035733876,0
CC[C@H](NC(=O)C(C#N)=CC1CC1)C=2C=CC=CC2F,True,1,2,2,1,0,0,1,5,2,1,4,20,0.375,52.89,3.2529800000000018,272.323,272.132491384,1
C=CC(=O)N1CCN(CC1)S(=O)(=O)C=2C=C(F)C=CC2F,True,0,3,2,1,0,0,2,3,2,1,8,21,0.3076923076923077,57.690000000000005,0.9836999999999999,316.329,316.069319748,0
C=CC(=O)N1CCN(CC1)C(=O)C=2C=CC(OC)=C(C2)OC,True,0,4,2,1,0,0,0,4,2,1,6,22,0.375,59.08000000000001,1.1741999999999997,304.34600000000006,304.14230712,0
C=CC(=O)NC(C)CN1N=C(C)C=C1C,True,1,3,2,1,0,0,0,4,1,1,4,15,0.45454545454545453,46.92,1.1906399999999995,207.277,207.137162164,1
C=CC(=O)NCC1(CCSC1)N2CCOCC2,True,1,4,1,0,0,0,0,4,2,0,5,17,0.75,41.57000000000001,0.4964999999999995,256.3709999999999,256.12454888,1
C=CC(=O)NC=1C=CC=2NC(=NC2C1)C3CCCO3,True,2,3,1,1,0,0,0,3,3,2,5,19,0.2857142857142857,67.01,2.538900000000001,257.29299999999995,257.11642672,1
C=CC(=O)N1CCCN(CC1)C2=NC=3C=CC=CC3N2,True,1,3,2,1,0,0,0,2,3,2,5,20,0.3333333333333333,52.230000000000004,1.7876,270.33599999999996,270.148061196,0
C=CC(=O)NC(C1=NN=C2C=CC=CN12)C(C)C,True,1,4,2,1,0,0,0,4,2,2,5,18,0.3076923076923077,59.290000000000006,1.7286,244.29800000000003,244.132411132,1
C#CCN(CC1CCCO1)C(=O)C=C,True,0,2,1,0,0,0,0,4,1,0,3,14,0.5454545454545454,29.54,0.8131999999999999,193.24599999999998,193.11027872,1
C=CC(=O)N1CCN(CC1)C2=CC=CC(=N2)OCC,True,0,4,2,1,0,0,0,4,2,1,5,19,0.42857142857142855,45.67,1.3149,261.325,261.147726848,0
C=CC(=O)NC(C)C1=CSC(=N1)C2CC2,True,1,3,2,1,0,0,0,4,2,1,4,15,0.45454545454545453,41.99,2.3837,222.31299999999996,222.082684068,1
C=CC(=O)N1CCCC1C2=CC=C(C)S2,True,0,2,2,1,0,0,0,2,2,1,3,15,0.4166666666666667,20.310000000000002,2.9060200000000016,221.32500000000002,221.0874351,1
C=CC(=O)N1CCNC(=O)CC1C,True,1,2,2,0,0,0,0,1,1,0,4,13,0.5555555555555556,49.410000000000004,-0.09060000000000001,182.22299999999998,182.105527688,1
C=CC(=O)N1CCCC1C2=NOC(CC)=N2,True,0,4,2,1,0,0,0,3,2,1,5,16,0.5454545454545454,59.230000000000004,1.4814999999999998,221.26,221.11642672,1
C=CC(=O)NCC1=NN=NN1C2CC2,True,1,5,2,1,0,0,0,4,2,1,6,14,0.5,72.70000000000002,-0.1898000000000004,193.20999999999998,193.096359972,0
C=CC(=O)NCC=1C(F)=CC=CC1S(=O)(=O)N(C)C,True,1,3,2,1,0,0,1,5,1,1,7,19,0.25,66.48,0.8781999999999999,286.32800000000003,286.07874156,0
C=CC(=O)N1CCOC(C1)C2CCCO2,True,0,3,1,0,0,0,0,2,2,0,4,15,0.7272727272727273,38.77,0.5787999999999995,211.26099999999994,211.120843404,2
C=CC(=O)NCC1CCCC1NS(C)(=O)=O,True,2,3,1,0,0,0,0,5,1,0,6,16,0.7,75.27000000000001,0.006500000000000672,246.332,246.103813436,2
C=CC(=O)NC1CCN(C1)C2=CC=CC=C2OC,True,1,3,2,1,0,0,0,4,2,1,4,18,0.35714285714285715,41.57000000000001,1.5760999999999998,246.31,246.136827816,1
C=CC(=O)N(C)CC1=CN(C)N=C1C(C)C,True,0,3,2,1,0,0,0,4,1,1,4,16,0.5,38.13,1.6879,221.30399999999997,221.152812228,0
C=CC(=O)NC1=CC=NN1CC2CC2,True,1,3,1,1,0,0,0,4,2,1,4,14,0.4,46.92,1.4176,191.23399999999995,191.105862036,0
C=CC(=O)N1CCN(CC1)C(=O)C2CCCN2C,True,0,3,2,0,0,0,0,2,2,0,5,18,0.6923076923076923,43.86000000000001,-0.06259999999999888,251.32999999999996,251.163376912,1
C=CC(=O)N1CCN(CC1)C2=CC=C(C=N2)C(N)=O,True,1,4,2,1,0,0,0,3,2,1,6,19,0.3076923076923077,79.53,0.015100000000000224,260.297,260.127325752,0
C=CC(=O)N(CC1=CC=CS1)C=2C=CC=3OCCOC3C2,True,0,4,2,2,0,0,0,4,3,2,5,21,0.1875,38.77,3.238500000000002,301.3670000000001,301.07726434,0
CC(C)N1C=CN=C1S(=O)(=O)F,True,0,4,1,1,0,0,1,2,1,1,6,12,0.5,51.96,1.1222,192.21499999999997,192.036876748,0
C=CC(=O)NCC1SCCS1,True,1,3,1,0,0,0,0,3,1,0,4,11,0.5714285714285714,29.1,1.0946999999999998,189.30499999999998,189.028205972,0
O=C(CCl)N1CCOC2(CCC2)C1,True,0,2,1,0,0,0,1,1,2,0,4,13,0.8888888888888888,29.540000000000003,1.0067,203.66899999999995,203.071306368,0
CC(Cl)C(=O)N(C)CC=1C=C(NN1)C(C)(C)C,True,1,2,2,1,0,0,1,3,1,1,5,17,0.6666666666666666,48.99,2.2929000000000004,257.765,257.12948994,1
O=C(CCl)N1CCC2=CC(F)=CC=C21,True,0,1,1,1,0,0,2,1,2,1,4,14,0.3,20.310000000000002,1.9536,213.639,213.035669808,0
CC(Cl)C(=O)NCC1=C2CCCCC2=NN1C,True,1,3,2,1,0,0,1,3,2,1,5,17,0.6666666666666666,46.92,1.5424,255.74899999999994,255.113839876,1
O=C(CCl)NC(C1=NC=CS1)C(F)(F)F,True,1,3,2,1,0,0,4,3,1,1,8,15,0.42857142857142855,41.99,2.1014999999999997,258.652,257.984146152,1
CC(Cl)C(=O)NCC1=NC(=NN1)C2CC2,True,2,3,2,1,0,0,1,4,2,1,6,15,0.6666666666666666,70.67,0.9255999999999999,228.683,228.077788716,1
CN1N=CC=C1C(CO)NC(=O)CCl,True,2,4,2,1,0,0,1,4,1,1,6,14,0.5,67.15,-0.19149999999999973,217.65599999999998,217.061804304,1
O=C(CCl)N1CC(O)(C1)C(F)F,True,1,2,1,0,0,0,3,2,1,0,6,12,0.8333333333333334,40.540000000000006,0.06360000000000016,199.584,199.021162616,0
CN(CC1(O)CCC=2C=CC=CC21)C(=O)CCl,True,1,2,2,1,0,0,1,3,2,1,4,17,0.46153846153846156,40.54,1.5176,253.72899999999998,253.086956432,1
CN1N=CC(Br)=C1C23CCOCC3O2,True,0,4,1,1,0,0,1,1,3,1,5,14,0.6666666666666666,39.58,1.197,259.10299999999995,258.000389692,2
[O-][N+](=O)C=1C=CC(F)=C(C1)CS(=O)(=O)F,True,0,4,1,1,2,0,2,3,1,1,8,15,0.14285714285714285,77.28,1.5332,237.18299999999996,236.99073508,0
CC#CC(=O)NC1CCC2=NC=C(Cl)N2C1,True,1,3,2,1,0,0,1,1,2,1,5,16,0.45454545454545453,46.92,0.9908000000000001,237.69,237.066889684,1
C=CC(=O)NC1CCCCCN(CC=2C=CC=CC2)C1,True,1,2,2,1,0,0,0,4,2,1,3,20,0.47058823529411764,32.34,2.7334000000000005,272.392,272.188863388,1
C=CC(=O)N1CCC(CC1)C2=NOC=3C=C(F)C=CC23,True,0,3,2,1,0,0,1,2,3,2,5,20,0.3333333333333333,46.34,2.858900000000001,274.295,274.11175594,0
C=CC(=O)NC1CCC=2SC=CC2NC1=O,True,2,3,2,1,0,0,0,2,2,1,5,16,0.2727272727272727,58.2,1.3035999999999999,236.296,236.061948624,1
C=CC(=O)NC[C@@H]1CC(=O)N(C)[C@H]1C=2C(C)=NN(C)C2C,True,1,4,3,1,0,0,0,4,2,1,6,21,0.5333333333333333,67.23,0.8585399999999994,290.3670000000001,290.174275944,2
C=CC(=O)N(C)CC(=O)NC=1C=C(C)C(=O)N(C)C1,True,1,4,2,1,0,0,0,4,1,1,6,19,0.3076923076923077,71.41,0.27661999999999964,263.29699999999997,263.126991404,0
C=CC(=O)N(C)CC(=O)N1CCC(C1)C=2C=CC=C(C)C2,True,0,2,3,1,0,0,0,4,2,1,4,21,0.4117647058823529,40.620000000000005,1.9553199999999997,286.375,286.168127944,1
CN1N=CC(B(O)O)=C1C(F)(F)F,True,2,4,1,1,0,0,3,1,1,1,8,13,0.4,58.28,-0.8812999999999998,193.92099999999996,194.04744249200002,0
CC#CC(=O)N1CCOC(CC)(C1)C(F)(F)F,True,0,2,1,0,0,0,3,1,1,0,6,17,0.7272727272727273,29.540000000000003,1.5796000000000001,249.23199999999994,249.097663348,1
C=CC(=O)N1CCC(CC1)C(=O)NC2CCC3=CC=C(Cl)C=C32,True,1,2,3,1,0,0,1,3,3,1,5,23,0.4444444444444444,49.410000000000004,2.868100000000001,332.8310000000001,332.129155592,1
C=CC(=O)NCC=1OC(=NC1C)C(C)C,True,1,3,2,1,0,0,0,4,1,1,4,15,0.45454545454545453,55.13,1.9086200000000002,208.26099999999997,208.121177752,0
C=CC(=O)N1CC(C1)C2CS(=O)(=O)C2,True,0,3,1,0,0,0,0,2,2,0,5,14,0.6666666666666666,54.45,-0.3246,215.27399999999997,215.061614276,0
C=CC(=O)N1CCC=C(CC1)C2=CN(N=N2)C(C)C,True,0,4,2,1,0,0,0,3,2,1,5,19,0.5,51.02,2.0507999999999997,260.341,260.16371126,0
C=CC(=O)N1CCCC1C=2N=CC=C(N2)C(F)(F)F,True,0,3,2,1,0,0,3,2,2,1,7,19,0.4166666666666667,46.09,2.3449,271.242,271.093246664,1
C=CC(=O)N(C)C[C@@H]1OCCN(C)[C@H]1C=2C=NN(C)C2,True,0,5,2,1,0,0,0,4,2,1,6,20,0.5714285714285714,50.6,0.43620000000000037,278.356,278.174275944,2
C=CC(=O)N1CC(CC2=CC=CS2)C1,True,0,2,2,1,0,0,0,3,2,1,3,14,0.36363636363636365,20.310000000000002,1.935,207.298,207.071785036,0
C=CC(=O)N[C@H]1[C@@H]2COC[C@H]12,True,1,2,1,0,0,0,0,2,2,0,3,11,0.625,38.33,-0.06660000000000021,153.18099999999998,153.078978592,3
C=CC(=O)N(C)C[C@@H]1CCC(=O)N1,True,1,2,2,0,0,0,0,3,1,0,4,13,0.5555555555555556,49.410000000000004,-0.09060000000000018,182.22299999999998,182.105527688,1
C=CC(=O)N1CCSCC1(C)C,True,0,2,1,0,0,0,0,1,1,0,3,12,0.6666666666666666,20.310000000000002,1.5264,185.29199999999997,185.0874351,0
C=CC(=O)NC=1C=NN2C=CC=CC12,True,1,3,1,1,0,0,0,2,2,2,4,14,0.0,46.400000000000006,1.4587999999999997,187.20200000000003,187.074561908,0
C=CC(=O)NCCN1N=C(C)C=C1C,True,1,3,2,1,0,0,0,4,1,1,4,14,0.4,46.92,0.8021399999999992,193.25,193.1215121,0
C=CC(=O)N1CCC(C)CC1C(N)=O,True,1,2,2,0,0,0,0,2,1,0,4,14,0.6,63.4,0.28480000000000005,196.24999999999997,196.121177752,2
C=CC(=O)NCC1CCOC(C)(C)C1,True,1,2,1,0,0,0,0,3,1,0,3,14,0.7272727272727273,38.33,1.4938,197.27799999999996,197.141578848,1
C=CC(=O)NCC=1C=CC(=CC1)C2CC2,True,1,1,2,1,0,0,0,4,2,1,2,15,0.3076923076923077,29.1,2.3662,201.26899999999998,201.1153641,0
C=CC(=O)NCC1=C(C=NN1C)C2CC2,True,1,3,2,1,0,0,0,4,2,1,4,15,0.45454545454545453,46.92,1.0996999999999997,205.26099999999997,205.1215121,0
C=CC(=O)N1CCCCC=2SC=CC21,True,0,2,1,1,0,0,0,1,2,1,3,14,0.36363636363636365,20.310000000000002,2.6034000000000006,207.29800000000003,207.071785036,0
C=CC(=O)N[C@H]1CCC=2N=CSC2C1,True,1,3,2,1,0,0,0,2,2,1,4,14,0.4,41.99,1.3026,208.28599999999997,208.067034004,1
C=CC(=O)NCC(C)(C)C1CCCCC1,True,1,1,1,0,0,0,0,4,1,0,2,15,0.7692307692307693,29.1,2.895100000000001,209.33299999999994,209.177964356,0
C=CC(=O)NCC(C)N1CCCCC1=O,True,1,2,2,0,0,0,0,4,1,0,4,15,0.6363636363636364,49.410000000000004,0.6895999999999995,210.27699999999993,210.136827816,1
C=CC(=O)N1CCCC=2C(C#N)=CC=CC21,True,0,2,1,1,0,0,0,1,2,1,3,16,0.23076923076923078,44.1,2.02348,212.252,212.094963004,0
C=CC(=O)N1CCCC2=CC=CC=C2CC1,True,0,1,2,1,0,0,0,1,2,1,2,16,0.35714285714285715,20.310000000000002,2.1898999999999997,215.296,215.131014164,0
C=CC(=O)NC=1C=NC=2C(F)=CC=CC2C1,True,1,2,1,1,0,0,1,2,2,2,4,16,0.0,41.99,2.4984,216.215,216.069891128,0
C=CC(=O)NC=1C=CC=2CCC(=O)NC2C1,True,2,2,1,1,0,0,0,2,2,1,4,16,0.16666666666666666,58.2,1.6957999999999998,216.23999999999995,216.089877624,0
C=CC(=O)N1CC2=CC=CC=C2OC(C)C1,True,0,2,2,1,0,0,0,1,2,1,3,16,0.3076923076923077,29.540000000000003,1.9821,217.26799999999997,217.11027872,1
C=CC(=O)NC1COC=2C(C)=CC=CC2C1,True,1,2,2,1,0,0,0,2,2,1,3,16,0.3076923076923077,38.33,1.6007200000000001,217.26799999999997,217.11027872,1
C=CC(=O)N[C@@H]1CCOC=2C(C)=CC=CC21,True,1,2,2,1,0,0,0,2,2,1,3,16,0.3076923076923077,38.33,2.1208199999999997,217.268,217.11027872,1
C=CC(=O)NC1CCC(C)S(=O)(=O)C1,True,1,3,1,0,0,0,0,2,1,0,5,14,0.6666666666666666,63.24,0.25429999999999975,217.28999999999996,217.07726434,2
C=CC(=O)NCC=1C=CC=C2C=CSC12,True,1,2,2,1,0,0,0,3,2,2,3,15,0.08333333333333333,29.1,2.703500000000001,217.293,217.056134972,0
C=CC(=O)N1CCC(F)(C1)C=2C=CC=CC2,True,0,1,2,1,0,0,1,2,2,1,3,16,0.3076923076923077,20.310000000000002,2.2697000000000003,219.25900000000001,219.105942288,1
C=CC(=O)N1CCCCC1C2=CC=NN2C,True,0,3,2,1,0,0,0,2,2,1,4,16,0.5,38.13,1.6597,219.28800000000004,219.137162164,1
C=CC(=O)N1CCCC2(CCCCC2)CC1,True,0,1,1,0,0,0,0,1,2,0,2,16,0.7857142857142857,20.310000000000002,3.1354000000000015,221.3439999999999,221.177964356,0
C=CC(=O)N1CCC(CC1)C2CNC(=O)C2,True,1,2,2,0,0,0,0,2,2,0,4,16,0.6666666666666666,49.410000000000004,0.5470999999999997,222.28799999999998,222.136827816,1
C=CC(=O)NC=1C=C(Cl)C=C2CCOC12,True,1,2,1,1,0,0,1,2,2,1,4,15,0.18181818181818182,38.33,2.3994,223.65899999999996,223.04000624,0
C=CC(=O)NC1COC2=CC(F)=CC(F)=C21,True,1,2,2,1,0,0,2,2,2,1,5,16,0.18181818181818182,38.33,1.7005,225.19399999999996,225.060134968,1
C=CC(=O)N1CCN(CC1)C(=O)CCOC,True,0,3,2,0,0,0,0,4,1,0,5,16,0.6363636363636364,49.85000000000001,-0.1203000000000003,226.27599999999995,226.131742436,0
C=CC(=O)NCC1C=2C=CC=CC2C(=O)N1C,True,1,2,2,1,0,0,0,3,2,1,4,17,0.23076923076923078,49.410000000000004,1.1155,230.267,230.105527688,1
C=CC(=O)NC=1C=CC=2C(=O)N(C)CCC2C1,True,1,2,1,1,0,0,0,2,2,1,4,17,0.23076923076923078,49.410000000000004,1.4392,230.26699999999994,230.105527688,0
C=CC(=O)NCC1=CC=CN=C1N2CCCC2,True,1,3,2,1,0,0,0,4,2,1,4,17,0.38461538461538464,45.230000000000004,1.484,231.29899999999995,231.137162164,0
C=CC(=O)N1CCCCC1C2=CC=C(F)C=N2,True,0,2,2,1,0,0,1,2,2,1,4,17,0.38461538461538464,33.2,2.4603,234.27400000000003,234.11684132,1
C=CC(=O)NC1=NC2=CC(Cl)=CC=C2N1C,True,1,3,1,1,0,0,1,2,2,2,5,16,0.09090909090909091,46.92,2.3512000000000004,235.674,235.05123962,0
C=CC(=O)N1CCN(CC1(C)C)C(=O)C2CC2,True,0,2,2,0,0,0,0,2,2,0,4,17,0.6923076923076923,40.620000000000005,1.0317999999999996,236.31499999999997,236.15247788,0
C=CC(=O)N1CCCSC=2C=CC(F)=CC21,True,0,2,1,1,0,0,1,1,2,1,4,16,0.25,20.310000000000002,2.8405000000000014,237.299,237.062363224,0
C=CC(=O)N1CCCC(CC1)N2CCOCC2,True,0,3,1,0,0,0,0,2,2,0,4,17,0.7692307692307693,32.78,0.8856999999999999,238.33099999999993,238.168127944,1
C=CC(=O)N1CCCC=2C(F)=CC=C(Cl)C21,True,0,1,1,1,0,0,2,1,2,1,4,16,0.25,20.310000000000002,2.944300000000001,239.677,239.051319872,0
C=CC(=O)NC=1C=NC(=NC1)OC=2C=CC=CC2,True,1,4,1,2,0,0,0,4,2,2,5,18,0.0,64.11,2.3934000000000006,241.25,241.085126592,0
C=CC(=O)NC=1C=NN(C1CC)C=2C=CC=CC2,True,1,3,1,2,0,0,0,4,2,2,4,18,0.14285714285714285,46.92,2.5592000000000006,241.294,241.1215121,0
C=CC(=O)NC=1C=CN(N1)C(C)C=2C=CC=CC2,True,1,3,2,2,0,0,0,4,2,2,4,18,0.14285714285714285,46.92,2.616900000000001,241.294,241.1215121,1
C=CC(=O)N(C)CC=1C=CN(N1)C=2C=CC=CC2,True,0,3,2,2,0,0,0,4,2,2,4,18,0.14285714285714285,38.13,2.0166999999999997,241.29400000000004,241.1215121,0
C=CC(=O)NC(C)C1=CN(N=N1)C=2C=CC=CC2,True,1,4,2,2,0,0,0,4,2,2,5,18,0.15384615384615385,59.81,1.6304999999999998,242.282,242.116761068,1
C=CC(=O)N(CC=1C=CC(C#N)=CC1F)C2CC2,True,0,2,2,1,0,0,1,4,2,1,4,18,0.2857142857142857,44.1,2.3743800000000004,244.26899999999995,244.101191256,0
C=CC(=O)N1CCC(C1)(C(=O)NC)C(F)(F)F,True,1,2,2,0,0,0,3,2,1,0,7,17,0.6,49.410000000000004,0.6994,250.21999999999997,250.092912316,1
C=CC(=O)N(C)CC1CCCC=2SC(C)=NC21,True,0,3,2,1,0,0,0,3,2,1,4,17,0.5384615384615384,33.2,2.5158200000000006,250.36699999999996,250.113984196,1
C=CC(=O)N1CCOCC1C=2C=C(F)C=C(F)C2,True,0,2,2,1,0,0,2,2,2,1,5,18,0.3076923076923077,29.540000000000003,2.0507,253.248,253.091435096,1
C=CC(=O)NC=1C=CC(=CC1)C2=CN=C(O2)C3CC3,True,1,3,1,2,0,0,0,4,3,2,4,19,0.2,55.13,3.3435000000000015,254.28899999999996,254.105527688,0
C=CC(=O)N1CCC=2C(=CC=CC2C1)C(F)(F)F,True,0,1,2,1,0,0,3,1,2,1,5,18,0.3076923076923077,20.310000000000002,2.7761000000000013,255.23899999999998,255.087098664,0
C=CC(=O)NC=1C=CC=C(C1)C2=NC(=NO2)C3CC3,True,1,4,1,2,0,0,0,4,3,2,5,19,0.21428571428571427,68.02000000000001,2.738500000000001,255.27699999999996,255.100776656,0
C=CC(=O)NC=1C(C)=NN(C1C)C=2C=CC=CC2C,True,1,3,1,2,0,0,0,3,2,2,4,19,0.2,46.92,2.922060000000001,255.321,255.137162164,0
C=CC(=O)NC1(CCOCC1)C=2C=CC(C#N)=CC2,True,1,3,2,1,0,0,0,3,2,1,4,19,0.3333333333333333,62.12,1.8661800000000002,256.30499999999995,256.121177752,0
C=CC(=O)N1C2CCC1C3=CN=C(N=C3C2)C(C)C,True,0,3,2,1,0,0,0,2,3,1,4,19,0.5333333333333333,46.09,2.3742,257.337,257.152812228,2
C=CC(=O)N[C@@H]1CC(=O)N(C)[C@H]1C=2C=NN(C)C2C,True,1,4,3,1,0,0,0,3,2,1,6,19,0.46153846153846156,67.23,0.3025199999999997,262.313,262.142975816,2
C=CC(=O)N1CCC2(CC1)OCCC=3C=CSC32,True,0,3,2,1,0,0,0,1,3,1,4,18,0.5,29.540000000000003,2.3245000000000005,263.36199999999997,263.097999784,0
C=CC(=O)N1CCN(CC=2C=CC(F)=CC2)CC1(C)C,True,0,2,2,1,0,0,1,3,2,1,4,20,0.4375,23.550000000000004,2.4345,276.355,276.163791512,0
C=CC(=O)NCC1=CC=C(C)N=C1N2C=C(Cl)C=N2,True,1,4,2,2,0,0,1,4,2,2,6,19,0.15384615384615385,59.81,2.03132,276.727,276.07778871600004,0
C=CC(=O)N1CCCN(CC1)C=2C=CC=C(Cl)C2C,True,0,2,2,1,0,0,1,2,2,1,4,19,0.4,23.550000000000004,2.873120000000002,278.783,278.11859090800004,0
C=CC(=O)N1CCC2(CC2N(C)CC3=NC=CS3)CC1,True,0,4,2,1,0,0,0,4,3,1,5,20,0.6,36.440000000000005,2.1419999999999995,291.4200000000001,291.140533292,1
CC=1C=CC(=C2C=CC=NC12)S(=O)(=O)F,True,0,3,1,1,0,0,1,1,2,2,5,15,0.1,47.03,2.2014199999999997,225.24399999999997,225.025977716,0
COC=1C=C(C=C(C#N)C(=O)NC(C)C)SN1,True,1,5,1,1,0,0,0,4,1,1,6,17,0.36363636363636365,75.00999999999999,1.58328,251.311,251.072847656,0
CC=1N=C(C=C(C#N)C(=O)NC(C)C)NC1C,True,2,3,1,1,0,0,0,3,1,1,5,17,0.4166666666666667,81.57,1.4581199999999999,232.287,232.132411132,0
C[C@H](OCC=1C=CC=CC1)C(=O)N2CC=C(CC2)B3OC(C)(C)C(C)(C)O3,True,0,4,2,1,0,0,0,5,3,1,6,27,0.5714285714285714,48.0,3.381800000000002,371.2860000000001,371.2267888399999,1
CC1(C)OB(OC1(C)C)C2CCN(C2)C(=O)NC(C3CC3)C4CCOCC4,True,1,4,1,0,0,0,0,4,4,0,7,27,0.95,60.03,3.069300000000001,378.3220000000003,378.26898800000004,2
CC1(C)OB(OC1(C)C)C2CCN(C2)C(=O)NCCN3CC4CCC(C3)O4,True,1,5,1,0,0,0,0,4,4,0,8,27,0.9473684210526315,63.27000000000001,1.7273000000000003,379.31000000000023,379.264236968,3
CC=1C=NC=CC1CNC(=O)N2CCC(C2)B3OC(C)(C)C(C)(C)O3,True,1,4,2,1,0,0,0,3,3,1,7,25,0.6666666666666666,63.69000000000001,2.7677200000000006,345.2520000000001,345.22237215599995,1
CC1(C)OB(OC1(C)C)C2CCN(C2)C(=O)NC3CC4=CC=CC=C4C3,True,1,3,2,1,0,0,0,2,4,1,6,26,0.65,50.800000000000004,3.031500000000001,356.27500000000015,356.22712318800006,1
COC=1N=CC=NC1S(=O)(=O)F,True,0,5,1,1,0,0,1,2,1,1,7,12,0.2,69.15,0.14339999999999997,192.17099999999996,192.00049124,0
CC1(C)OB(OC1(C)C)C2CCN(CC2)C=3N=CC=C(N3)C(F)F,True,0,5,1,1,0,0,2,3,3,1,8,24,0.75,47.480000000000004,3.4768000000000026,339.195,339.19296384800003,0
O=C(C1=CSC(=N1)C=2C=NN(C2)C=3C=CC=CC3)N4CCC(C4)B(O)O,True,2,7,1,3,0,0,0,4,4,3,9,26,0.23529411764705882,91.48,1.6846999999999994,368.2270000000002,368.111441804,1
OB(O)C=1C(F)=CC=C2NN=CC12,True,3,3,1,1,0,0,1,1,2,2,6,13,0.0,69.14,-0.6182000000000001,179.947,180.050636052,0
CC1(C)OB(OC1(C)C)C2CCN(CC2)C(=O)C3=CC=CC4=CC=NC=C34,True,0,4,1,1,0,0,0,2,4,2,6,27,0.5238095238095238,51.660000000000004,3.933200000000003,366.27000000000004,366.21147312400007,0
CN(C)C=1C=CC(=CN1)NC(=O)N2CCC(CC2)B3OC(C)(C)C(C)(C)O3,True,1,5,1,1,0,0,0,3,3,1,8,27,0.6842105263157895,66.93,3.237700000000002,374.2940000000001,374.24892125199995,0
CC1(C)OB(OC1(C)C)C2CCN(CC2)C(=O)N3CCOCC(O)C3,True,1,5,1,0,0,0,0,1,3,0,8,25,0.9411764705882353,71.47000000000001,1.3577,354.25600000000014,354.232602492,1
C=CC(=O)NCC1(C)CC(F)(F)C1,True,1,1,1,0,0,0,2,3,1,0,4,13,0.6666666666666666,29.1,1.724,189.20499999999996,189.096520476,0
CN1CCCN(C(=O)C=2C=CC=C(C2)S(=O)(=O)F)C=3C=CC=CC31,True,0,4,1,2,0,0,1,2,3,2,7,24,0.23529411764705882,57.690000000000005,2.831500000000001,348.3990000000001,348.094391624,0
