SMILES,Valid,HBD,HBA,ConjSystems,AroSystems,ChargedAtoms,TotalFormalCharge,Halogens,RotBonds,RingCount,AroRingCount,HeteroAtoms,HeavyAtoms,FracCsp3,TPSA,cLogP,MolWt,ExactMass,ChiralCenters
N[C@@H](C1)[C@@H]([12*])Cc(n12)nc3c2ccnc3,TRUE,1,4,1,1,0,0,0,0,3,2,5,14,0.4,56.73,0.6525,187.226,187.0983714,2
c1ccc(cc1[*])C(=O)Nc2cccc(c23)ccc(c3)C(\N)=N\[H],TRUE,3,2,1,2,0,0,0,3,3,3,5,22,0,78.97,2.55077,288.33,288.1136871,0
c1cccc(c12)[nH]c(=O)c(c2)-c(c3)[nH]c(c34)ccc([11*])c4,TRUE,2,1,1,2,0,0,0,1,4,4,4,20,0,48.65,2.851,259.288,259.087138,0
[13*][C@@H]1O[C@H](O[C@H]12)CN(C2)C(=O)NO,TRUE,2,4,1,0,0,0,0,0,2,0,7,12,0.833333333,71.03,-0.9823,173.148,173.0562318,3
OC(=O)c(cc1)cc(F)c1NC(=O)[20*],TRUE,2,2,1,1,0,0,1,2,1,1,6,13,0,66.4,1.6051,182.13,182.0253462,0
[4*]C=1C(=O)N=c(c12)ccc(O)c2,TRUE,1,2,1,1,0,0,0,0,2,1,4,11,0,49.66,-0.7905,146.125,146.0242034,0
[4*]c1[nH]ccc1,TRUE,1,0,1,1,0,0,0,0,1,1,2,5,0,15.79,0.1893,66.083,66.03437413,0
[7*]Nc1ccc([N+]([O-])=O)c(c12)cccn2,TRUE,1,4,1,1,2,0,0,2,2,2,6,14,0,68.06,2.0192,188.166,188.0460014,0
[9*]NC(=O)c1ccc(cc1)Oc2ccccc2,TRUE,1,2,1,2,0,0,0,3,2,2,4,16,0,38.33,2.673,212.228,212.0711536,0
n1c([8*])ccc(c12)c(N)nc(n2)N,TRUE,2,5,1,1,0,0,0,0,2,2,6,12,0,90.71,-0.6362,160.16,160.0623202,0
O=C(N)c(c1)c(N)nc(c12)nc([15*])nc2N3CCN(CC3)c4ncccn4,TRUE,2,9,2,2,0,0,0,3,4,3,11,26,0.25,140.04,-1.0029,350.366,350.1477811,0
c1cc(I)cc(Cl)c1Nc2c(C(=O)N[4*])ccc(F)c2F,TRUE,2,2,1,2,0,0,4,3,2,2,8,20,0,41.13,4.1605,407.565,406.92597,0
[O-][N+](=O)c(cc1)ccc1N(CC2)C[C@H](N2[*])C,TRUE,0,4,1,1,2,0,0,2,2,1,6,16,0.454545455,49.62,1.5696,220.252,220.1086017,1
[16*]OC(=O)c(c1C)c(C)[nH][n+]1-c2ccccc2,TRUE,1,2,1,2,1,1,0,2,2,2,5,16,0.166666667,45.97,1.52934,216.24,216.089329,0
[1*]c1c(C)c(Cl)ccc1,TRUE,0,0,1,1,0,0,1,0,1,1,2,8,0.142857143,0,1.82302,125.578,125.0158029,0
O=C1C[C@H]([10*])CN1c2c(O)cccc2,TRUE,1,2,1,1,0,0,0,1,2,1,4,13,0.3,40.54,1.4667,176.195,176.0711536,1
c1c(C)ccc(n2C[16*])c1c(c23)CCCC3,TRUE,0,1,1,1,0,0,0,1,3,2,2,15,0.428571429,4.93,3.33532,198.289,198.1282745,0
CN(C)C(=O)N(C[C@@H]1[9*])Cc(c12)c(C)c(C)cc2,TRUE,0,1,2,1,0,0,0,0,2,1,4,17,0.5,23.55,2.39104,231.319,231.1497382,1
C1[C@@H]([4*])C(=O)Nc(c12)cccc2,TRUE,1,1,1,1,0,0,0,0,2,1,3,11,0.222222222,29.1,1.519,146.169,146.0605889,1
c1ccc(O)cc1C(=O)N[9*],TRUE,2,2,1,1,0,0,0,1,1,1,4,10,0,49.33,0.5863,136.13,136.0398534,0
[5*]Oc1cc(ccc1)NC(=O)c(c2)ccc(c23)cc(cc3)C(\N)=N\[H],TRUE,3,3,1,2,0,0,0,4,3,3,6,23,0,88.2,3.21927,304.329,304.1086017,0
Clc(c1)c(F)cc(c1N[9*])C(=O)C,TRUE,1,2,1,1,0,0,2,2,1,1,5,12,0.125,29.1,2.5579,186.593,186.0121947,0
O=C([9*])Nc1c(C(=O)O)cccc1,TRUE,2,2,1,1,0,0,0,2,1,1,5,12,0,66.4,1.466,164.14,164.0347681,0
c1ccc(Cl)c(C)c1NC(=O)[9*],TRUE,1,1,1,1,0,0,1,1,1,1,4,11,0.125,29.1,2.72962,168.603,168.0216165,0
Clc(c1)ccc(c12)sc(n2)[9*],TRUE,0,2,1,1,0,0,1,0,2,2,4,10,0,12.89,2.1243,168.628,167.9674728,0
c1cc([8*])sc1-c2sccc2,TRUE,0,2,1,2,0,0,0,1,2,2,3,10,0,0,2.6512,165.262,164.9832672,0
c1cc(I)cc(F)c1Nc2c(C(=O)N[4*])ccc(F)c2F,TRUE,2,2,1,2,0,0,4,3,2,2,8,20,0,41.13,3.6462,391.11,390.9555205,0
O=P([O-])[4*],TRUE,0,2,0,0,1,-1,0,0,0,0,4,3,0,40.13,-0.7143,63.98,63.97196448,1
[5*]Oc1ccc(C)cc1,TRUE,0,1,1,1,0,0,0,1,1,1,2,8,0.142857143,9.23,1.83812,107.132,107.0496898,0
[10*]Oc1cc(cnc1)/C=C/c2ccncc2,TRUE,0,3,1,2,0,0,0,3,2,2,4,15,0,35.01,2.4901,197.217,197.0714879,0
c1ccc(I)c(c12)cnc(c2O)C(=O)N[17*],TRUE,2,3,1,1,0,0,1,1,2,2,6,15,0,62.22,1.7391,313.074,312.9474004,0
O[C@@H](C1)[C@@H]([12*])O[C@H]1n2ccc(c23)c(C)ccc3,TRUE,1,3,1,1,0,0,0,1,3,2,4,16,0.384615385,34.39,2.10492,216.26,216.1024537,3
c1cc(C)ccc1C(=O)N2CCC([7*])CC2,TRUE,0,1,1,1,0,0,0,1,2,1,3,15,0.461538462,20.31,2.56882,202.277,202.1231891,0
[11*]Oc1cc(cnc1)C(C2)=NCC(C=23)=NN=C3,TRUE,0,5,1,1,0,0,0,2,3,1,6,16,0.090909091,59.2,1.0942,211.204,211.0619858,0
[7*]C=1C=NC(C12)=CCC=C2,TRUE,0,1,1,0,0,0,0,0,2,0,2,9,0.125,12.36,1.718,116.143,116.0500242,0
OC(=O)c(cc1)ccc1-c2cnc(n23)ccc(n3)N[7*],TRUE,2,5,1,2,0,0,0,3,3,3,7,19,0,79.52,1.9707,253.241,253.0725505,0
n1oc(C)nc1[11*],TRUE,0,3,1,1,0,0,0,0,1,1,4,6,0.333333333,38.92,-0.44738,83.07,83.02453772,0
Clc(c1)ccc(C)c1Nc(n2)nc(n23)nc(C)cc3N[7*],TRUE,2,6,1,2,0,0,1,3,3,3,8,20,0.153846154,67.14,3.01434,287.734,287.0811971,0
Brc1c(O[16*])c(C(=O)O)sc1-c2ccccc2,TRUE,1,3,1,2,0,0,1,3,2,2,6,16,0,46.53,3.7189,298.137,296.9221022,0
[6*]C=1C(=O)N=c(c12)ccc(c2)NC(=O)N,TRUE,2,2,1,1,0,0,0,1,2,1,6,14,0,84.55,-1.0055,188.166,188.0460014,0
Clc1cccc(Cl)c1-c(c(=O)nc2)c(n23)ccc(n3)[2*],TRUE,0,4,1,2,0,0,2,1,3,3,7,19,0,47.26,2.2379,291.117,289.9887922,0
[6*]c1sc(cc1)-c2cc([N+]([O-])=O)ccc2,TRUE,0,3,1,2,2,0,0,2,2,2,5,14,0,43.14,2.4979,204.23,204.0119244,0
COc(c1)cc(cc1[6*])-c2ccccc2,TRUE,0,1,1,2,0,0,0,2,2,2,2,14,0.076923077,9.23,2.5368,183.23,183.08099,0
COc(c1)cc(cc1[6*])-c2ccc(C)cc2,TRUE,0,1,1,2,0,0,0,2,2,2,2,15,0.142857143,9.23,2.84522,197.257,197.09664,0
COc(c1)cc(cc1[7*])-c2cc(C)cc(c2)C,TRUE,0,1,1,2,0,0,0,2,2,2,2,16,0.2,9.23,3.15364,211.284,211.1122901,0
COc(c1)cc([8*])cc1-c2c(C)cccc2C,TRUE,0,1,1,2,0,0,0,2,2,2,2,16,0.2,9.23,3.15364,211.284,211.1122901,0
[21*]c1cc(C)nc(c12)cccc2,TRUE,0,1,1,1,0,0,0,0,2,2,2,11,0.1,12.89,1.71782,142.181,142.0656743,0
[7*]N1CCNCC1,TRUE,1,2,0,0,0,0,0,0,1,0,3,6,1,15.27,-0.6441,85.13,85.07657329,0
[10*]Nc1ccnc(c12)oc(-c3ccccc3)c2-c4ccccc4,TRUE,1,3,1,3,0,0,0,3,4,4,4,22,0,38.06,5.038,285.326,285.102788,0
[10*][C@H]1CNC(=O)c(c12)cc([nH]2)-c3nc(N)ncc3,TRUE,3,4,1,2,0,0,0,1,3,2,7,17,0.181818182,96.69,0.3877,228.235,228.0885349,1
O=C([11*])N1[C@H](C)C(=O)NCCC1,TRUE,1,2,2,0,0,0,0,0,1,0,5,11,0.714285714,49.41,-0.1339,155.177,155.0820526,1
Brc(c1)ccc(c12)C(=O)NC(=O)C\2=C/Nc(cc3)ccc3[10*],TRUE,2,3,1,2,0,0,1,2,3,2,6,21,0,58.2,2.3467,342.172,340.9925647,0
Nc1n[nH]c(c12)ccc(c2)-c(cc3)ccc3[*],TRUE,2,2,1,2,0,0,0,1,3,3,4,16,0,54.7,1.9867,208.244,208.0874723,0
O=C1Nc2ccc(F)c3c(N[18*])cc(c1c23)-c4[nH]ccc4,TRUE,3,2,1,2,0,0,1,2,4,3,6,20,0,56.92,3.4159,266.255,266.0729651,0
[6*]Nc1nc(ccn1)-c(cn2)c(n23)cccn3,TRUE,1,6,1,2,0,0,0,2,3,3,7,16,0,68,1.0625,211.208,211.0732192,0
Clc(c1)ccc(c12)scc2[17*],TRUE,0,1,1,1,0,0,1,0,2,2,3,10,0,0,2.7293,167.64,166.9722238,0
[*]Nc1c(C)ccc(c1)Nc2ncnc(c2)-c3ccccc3,TRUE,2,4,1,3,0,0,0,4,3,3,5,21,0.058823529,49.84,4.07182,275.335,275.1296715,0
c1ccc(N)c(c12)cccc2[*],TRUE,1,1,1,1,0,0,0,0,2,2,2,11,0,26.02,1.5966,142.181,142.0656743,0
[4*]c1cc(O)c(cc1)Oc2ccccc2,TRUE,1,2,1,2,0,0,0,2,2,2,3,14,0,29.46,2.3591,185.202,185.0602545,0
n1cc(Br)c(n12)nc(cc2N[12*])-c3c(C)cccc3,TRUE,1,4,1,2,0,0,1,2,3,3,6,18,0.076923077,42.22,3.34342,302.155,301.0088834,0
[O-][n+]1cc([12*])ccc1,TRUE,0,1,1,1,2,0,0,0,1,1,3,7,0,26.94,-0.5054,94.093,94.02928875,0
c1ccc(C(=O)N)cc1-c(cc2)ccc2[5*],TRUE,1,1,1,2,0,0,0,2,2,2,3,15,0,43.09,1.6271,196.229,196.0762389,0
c1ccccc1Oc(cc2)ccc2NC(=O)c3c(N[6*])nccc3,TRUE,2,4,1,3,0,0,0,5,3,3,6,23,0,63.25,4.0024,304.329,304.1086017,0
O=C([27*])n(c1)cc(c12)[nH]nc2NC(=O)c(cc3)ccc3N4CCN(C)CC4,TRUE,2,6,1,2,0,0,0,3,4,3,9,26,0.277777778,86.26,1.8859,351.39,351.1569488,0
Clc(c1)ccc(c12)oc([1*])c2C,TRUE,0,1,1,1,0,0,1,0,2,2,3,11,0.111111111,13.14,2.56922,165.599,165.0107175,0
c1cc(=O)[nH]nc1[1*],TRUE,1,2,1,1,0,0,0,0,1,1,4,7,0,45.75,-1.0555,95.081,95.02453772,0
Clc(c1)cc(Cl)cc1NC(=O)[10*],TRUE,1,1,1,1,0,0,2,1,1,1,5,11,0,29.1,3.0746,189.021,187.9669941,0
c1cccc(c12)nc(cc2[19*])-c3ccccc3,TRUE,0,1,1,2,0,0,0,1,3,3,2,16,0,12.89,3.0764,204.252,204.0813243,0
c1ccc(Br)cc1NC(=O)[9*],TRUE,1,1,1,1,0,0,1,1,1,1,4,10,0,29.1,2.5303,199.027,197.9554509,0
[8*]NC(=O)c1sc(nc1C)-c2nc(ncc2)Nc3cc(C)cc(c3)C,TRUE,2,6,1,3,0,0,0,4,3,3,8,24,0.176470588,79.8,3.46306,338.416,338.1075561,0
c1ccsc1-c(c2[4*])cccc2,TRUE,0,1,1,2,0,0,0,1,2,2,2,11,0,0,2.5897,159.233,159.0268462,0
Brc1c(O[18*])c(C(=O)O)sc1-c2ccc(O)cc2,TRUE,2,4,1,2,0,0,1,3,2,2,7,17,0,66.76,3.4245,314.136,312.9170168,0
c1cccc2C(=NO[14*])c(c3c12)cccc3,TRUE,0,2,1,2,0,0,0,1,3,2,3,15,0,21.59,2.9003,194.213,194.0605889,0
c1ccc(Cl)cc1Nc(nc2O[13*])nc(c23)nc[nH]3,TRUE,2,5,1,2,0,0,1,3,3,3,8,18,0,75.72,2.593,260.664,260.0339125,0
[10*]Oc1cncc(c12)nc(cc2)-c3ccncc3,TRUE,0,4,1,2,0,0,0,2,3,3,5,17,0,47.9,2.5349,222.227,222.0667369,0
[nH]1ccc(c12)ccc([3*])c2,TRUE,1,0,1,1,0,0,0,0,2,2,2,9,0,15.79,1.3425,116.143,116.0500242,0
[5*]c1nc(N)ccc1,TRUE,1,2,1,1,0,0,0,0,1,1,3,7,0,38.91,-0.1616,93.109,93.04527316,0
n1cc(Br)c(n12)nc(cc2N[10*])-c3ccccc3,TRUE,1,4,1,2,0,0,1,2,3,3,6,17,0,42.22,3.035,288.128,286.9932334,0
c1cc(Cl)sc1\C(=C\[1*])C,TRUE,0,1,1,1,0,0,1,1,1,1,3,9,0.142857143,0,3.3116,157.645,156.9878739,0
C1COCCN1C(=O)[14*],TRUE,0,2,1,0,0,0,0,0,1,0,4,8,0.8,29.54,-0.0121,114.124,114.0555035,0
C1CNCCN1C(c(c23)cc(Cl)cc3)=Cc4c([C@H]2[8*])nccc4,TRUE,1,3,1,2,0,0,1,1,4,2,5,22,0.277777778,28.16,3.0904,310.808,310.1111002,1
C1CCCc(c12)sc(c2[13*])NC(=O)c3c(F)cccc3,TRUE,1,2,1,2,0,0,1,2,3,2,5,19,0.266666667,29.1,3.1929,274.34,274.0701883,0
C1CCCCN1c2ccc([30*])cc2,TRUE,0,1,1,1,0,0,0,1,2,1,2,12,0.454545455,3.24,1.8515,160.24,160.1126244,0
C1CCN(S1(=O)=O)c(c2)ccc(c23)[nH]nc3NC(=O)[30*],TRUE,2,4,1,1,0,0,0,2,3,2,9,19,0.272727273,95.16,1.184,279.301,279.0551862,0
Clc(c1)ccc(C)c1NC(=O)[9*],TRUE,1,1,1,1,0,0,1,1,1,1,4,11,0.125,29.1,2.72962,168.603,168.0216165,0
c1ccc(Cl)cc1N(C(=O)C2)CCN2[10*],TRUE,0,2,1,1,0,0,1,1,2,1,5,14,0.3,23.55,1.4529,209.656,209.0481656,0
Clc(c1)ccc(OC)c1NC(=O)Nc(nc2O[9*])cnc2,TRUE,2,5,1,2,0,0,1,4,2,2,9,20,0.083333333,85.37,2.6257,293.69,293.0441429,0
c1ccc(C(=O)N)c(c12)nc([5*])[nH]2,TRUE,2,2,1,1,0,0,0,1,2,2,5,12,0,71.77,-0.1636,160.156,160.0510868,0
C[C@@]1([9*])NCCC1,TRUE,1,1,0,0,0,0,0,0,1,0,2,6,1,12.03,0.6353,84.142,84.08132432,1
[8*]c1c[nH]c(c12)ccc(c2)C,TRUE,1,0,1,1,0,0,0,0,2,2,2,10,0.111111111,15.79,1.65092,130.17,130.0656743,0
O=c1c(=O)c(c1N[5*])Nc2ccncc2,TRUE,2,5,1,2,0,0,0,3,2,2,6,14,0,71.09,0.2974,188.166,188.0460014,0
[9*]NC(=O)c1sc(cc1)-c2nc(NC)ncc2,TRUE,2,5,1,2,0,0,0,3,2,2,7,16,0.1,66.91,1.4409,233.276,233.0497069,0
c1sccc1-c(cc2)ccc2C(=O)c(cc3)ccc3O[8*],TRUE,0,3,1,3,0,0,0,4,3,3,4,20,0,26.3,4.4892,279.34,279.0479756,0
c1cc(Cl)c(Cl)c(n2C)c1c([C@H]3[18*])c2C(=O)NC34CCN(C)CC4,TRUE,1,3,1,1,0,0,2,0,4,2,7,23,0.470588235,37.27,3.2833,351.257,350.0826926,1
c1ccc(OC)cc1-c(cc2[3*])ccc2,TRUE,0,1,1,2,0,0,0,2,2,2,2,14,0.076923077,9.23,2.5368,183.23,183.08099,0
c1ccc([21*])cc1-c(ccc2)c(O)c2-c([nH]3)cc(c34)cncc4,TRUE,2,2,1,3,0,0,0,2,4,4,4,22,0,48.91,3.7771,285.326,285.102788,0
O1COc(c12)ccc(Cl)c2Nc3ncnc(c34)cc(O[16*])c(c4)OC,TRUE,1,7,1,2,0,0,1,4,4,3,9,24,0.125,74.73,3.6072,344.734,344.0438085,0
O1COc(c12)ccc(Cl)c2Nc3nc(ncc3)Nc(cc4[1*])ccc4,TRUE,2,6,1,3,0,0,1,4,4,3,8,24,0.058823529,68.3,3.5205,339.762,339.0648783,0
O1COc(c12)ccc(Cl)c2Nc3nc(ncc3)Nc(cc4N[1*])ccc4,TRUE,3,7,1,3,0,0,1,5,4,3,9,25,0.058823529,80.33,4.2221,354.777,354.0757773,0
c1cccc(Cl)c1-c(c2c3C(=O)NC2=O)cc(c34)n(C)cc4[14*],TRUE,1,3,1,2,0,0,1,1,4,3,6,22,0.058823529,51.1,2.5569,309.732,309.0430802,0
c1ccsc1-c2ccc([9*])cc2,TRUE,0,1,1,2,0,0,0,1,2,2,2,11,0,0,2.5897,159.233,159.0268462,0
c1c([*])sc(c12)cccn2,TRUE,0,2,1,1,0,0,0,0,2,2,3,9,0,12.89,1.4709,134.183,134.0064451,0
Nc1nccc(c12)ccc([14*])c2,TRUE,1,2,1,1,0,0,0,0,2,2,3,11,0,38.91,0.9916,143.169,143.0609232,0
NC(N)=N/C([*])=N\[H],TRUE,3,1,1,0,0,0,0,0,0,0,5,6,0,88.25,-1.25613,85.09,85.05142116,0
O=C1NC(=O)c2c1c(-c3ccccc3)cc(c24)n(C[20*])c5c4cc(O)cc5,TRUE,2,4,1,2,0,0,0,2,5,4,6,26,0.047619048,71.33,3.5575,341.346,341.0926173,0
CC1(C)C(=O)N([22*])c(c12)cc3c4c([nH]c3c2)c5c(c([nH]n5)C)CCC4,TRUE,2,2,1,2,0,0,0,0,5,3,6,24,0.368421053,64.78,3.44362,319.388,319.1558862,0
[2*]Nc(o1)nc(c12)cc(OC)cc2-c3cc(N)ccc3,TRUE,2,5,1,2,0,0,0,3,3,3,6,19,0.071428571,73.31,2.9618,254.269,254.0929516,0
[2*]c1c(Cl)ccc(Cl)c1,TRUE,0,0,1,1,0,0,2,0,1,1,3,8,0,0,2.168,145.996,144.9611805,0
c1c(C)c(Cl)cc(N)c1[1*],TRUE,1,1,1,1,0,0,1,0,1,1,3,9,0.142857143,26.02,1.40522,140.593,140.0267019,0
[6*]NC(=O)c1cccc(c12)cc(cc2)Oc3ccnc(c34)cc(OC)c(c4)OC,TRUE,1,5,1,2,0,0,0,5,4,4,7,28,0.090909091,69.68,4.3916,373.388,373.118832,0
c1cc(Cl)sc1\C=C\[1*],TRUE,0,1,1,1,0,0,1,1,1,1,3,8,0,0,2.9215,143.618,142.9722238,0
[8*]Nc1ccncc1,TRUE,1,2,1,1,0,0,0,1,1,1,3,7,0,24.92,0.9578,93.109,93.04527316,0
C1COCCN1c2ncc([25*])cc2,TRUE,0,3,1,1,0,0,0,1,2,1,4,12,0.444444444,25.36,0.0928,163.2,163.087138,0
c1cc(N(C)C)ccc1-c2c([28*])ncnc2N,TRUE,1,4,1,2,0,0,0,2,2,2,5,16,0.166666667,55.04,0.9664,213.264,213.1140214,0
[3*]Nc1c(N)nccc1,TRUE,2,3,1,1,0,0,0,1,1,1,4,8,0,50.94,0.54,108.124,108.0561722,0
[7*]O/N=C\c1c(OC)cccc1,TRUE,0,3,1,1,0,0,0,3,1,1,4,11,0.125,30.82,1.51,150.157,150.0555035,0
c1ccc(C(=O)O)c(n2C[14*])c1c(c23)CCCC3,TRUE,1,2,1,1,0,0,0,2,3,2,4,17,0.357142857,42.23,2.7251,228.271,228.1024537,0
c1ncccc1-c(cc2[5*])ccc2,TRUE,0,1,1,2,0,0,0,1,2,2,2,12,0,12.89,1.9232,154.192,154.0656743,0
c1cc([20*])c(Cl)c(C)c1N(C2=O)C(=O)[C@@H](N23)[C@H](O)CC3,TRUE,1,3,1,1,0,0,1,1,3,1,7,19,0.384615385,60.85,0.72482,279.703,279.0536449,2
c1cc(Cl)cc(Cl)c1Oc(cc2)c(O)cc2[6*],TRUE,1,2,1,2,0,0,2,2,2,2,5,16,0,29.46,3.6659,254.092,252.9823098,0
c1cc(Cl)ccc1NC(=O)c(c2N[7*])cccc2,TRUE,2,2,1,2,0,0,1,3,2,2,5,17,0,41.13,3.4685,245.689,245.0481656,0
c1cc(Cl)ccc1-n2ncc([14*])c2N,TRUE,1,3,1,2,0,0,1,1,2,2,5,13,0,43.84,1.2825,192.629,192.0328499,0
[11*]Nc1ncnc(c12)oc(-c3ccccc3)c2-c4ccccc4,TRUE,1,4,1,3,0,0,0,3,4,4,5,22,0,50.95,4.433,286.314,286.098037,0
[13*]Oc1c(C(=O)O)sc(c12)nccc2,TRUE,1,4,1,1,0,0,0,2,2,2,6,13,0,59.42,1.8376,194.191,193.991189,0
COc(c1)c(O[20*])cc(c1c23)ncc2c(N)nc(c3)-n4ccnc4,TRUE,1,7,1,2,0,0,0,3,4,4,8,23,0.0625,88.08,2.4026,306.305,306.0990996,0
c1ncc(OC)cc1-c(cc2[6*])ccc2,TRUE,0,2,1,2,0,0,0,2,2,2,3,14,0.083333333,22.12,1.9318,184.218,184.0762389,0
OC(=O)c(cc1)oc1-c2c(O[18*])cccc2,TRUE,1,3,1,2,0,0,0,3,2,2,5,15,0,59.67,2.4879,203.173,203.0344337,0
Clc(c1)ccnc1N[6*],TRUE,1,2,1,1,0,0,1,1,1,1,4,8,0,24.92,1.6112,127.554,127.0063008,0
[4*]NC(=O)c1cc(c(C)cc1)-c(cc2)cc(c23)cnnc3-c4c(C)cccc4,TRUE,1,3,1,3,0,0,0,3,4,4,5,27,0.086956522,54.88,4.77474,352.417,352.1449872,0
c1cc(Br)cc(c1N[2*])C(=O)O,TRUE,2,2,1,1,0,0,1,2,1,1,5,11,0,49.33,2.0235,215.026,213.9503655,0
Clc(c1)ccc(c12)oc(n2)N[3*],TRUE,1,3,1,1,0,0,1,1,2,2,5,11,0,38.06,2.3574,167.575,167.0012154,0
[*]Nc1c(C(=O)O)cc(C)cc1,TRUE,2,2,1,1,0,0,0,2,1,1,4,11,0.125,49.33,1.56942,150.157,150.0555035,0
Clc(c1)c(OC)cc(OC)c1NC(=O)Nc2ncc([22*])nc2,TRUE,2,5,1,2,0,0,1,4,2,2,9,21,0.153846154,85.37,1.9658,307.717,307.0597929,0
Clc(c1)ccc(c12)[nH]c(c2)C(=O)Nc(cc3)ccc3[11*],TRUE,2,1,1,2,0,0,1,2,3,3,5,19,0,44.89,3.2482,269.711,269.0481656,0
[10*]NC(=O)c1ccoc1,TRUE,1,2,1,1,0,0,0,1,1,1,4,8,0,42.24,0.4737,110.092,110.0242034,0
Fc1ccc(F)c(c12)C(N)=N[C@H]([9*])N2,TRUE,2,3,1,1,0,0,2,0,2,1,6,13,0.125,50.41,0.9285,182.153,182.0529786,1
[2*]Nc(o1)nc(c12)cc(OC)cc2-c3ccc(OC)nc3,TRUE,1,6,1,2,0,0,0,4,3,3,7,20,0.142857143,69.41,2.7832,270.268,270.0878662,0
OC(=O)c1c(N[*])ccc(c12)CCCC2,TRUE,2,2,1,1,0,0,0,2,2,1,4,14,0.363636364,49.33,2.1398,190.222,190.0868036,0
O=c1occn1N[7*],TRUE,1,4,1,1,0,0,0,1,1,1,5,7,0,47.17,-0.5509,99.069,99.01945234,0
[21*]c1nc(N)nc(c1)C,TRUE,1,3,1,1,0,0,0,0,1,1,4,8,0.2,51.8,-0.45818,108.124,108.0561722,0
O=C1OCC/C1=C\Nc(cc2[*])ccc2,TRUE,1,3,1,1,0,0,0,2,2,1,4,14,0.181818182,38.33,1.1039,188.206,188.0711536,0
c1ncncc1NC(=O)c(c(Cl)cc2)c(c23)onc3Nc4cc([25*])ccc4,TRUE,2,6,1,3,0,0,1,4,4,4,9,26,0,92.94,3.4417,364.772,364.0601273,0
[6*]Nc1c(C(=O)C)ccc(c1)C,TRUE,1,2,1,1,0,0,0,2,1,1,3,11,0.222222222,29.1,2.07382,148.185,148.0762389,0
[6*]c1c(Br)cccc1Br,TRUE,0,0,1,1,0,0,2,0,1,1,3,8,0,0,2.3862,234.898,232.8601493,0
[18*]NC(=O)Nc1ccc(cc1)C(=O)OC,TRUE,2,3,1,1,0,0,0,2,1,1,6,14,0.111111111,67.43,1.059,193.182,193.0613171,0
c1cc(OC)c(cc1[*])Nc2oc(cn2)-c3cc(ccc3)-c4cccnc4,TRUE,1,5,1,4,0,0,0,5,4,4,6,26,0.047619048,60.18,4.3304,342.378,342.1242518,0
c1cc(OC)c(cc1[*])Nc2oc(cn2)-c3cc(ccc3)-c4ncccc4,TRUE,1,5,1,4,0,0,0,5,4,4,6,26,0.047619048,60.18,4.3304,342.378,342.1242518,0
[11*]c1c(Cl)ccc(c12)[nH]cc2,TRUE,1,0,1,1,0,0,1,0,2,2,3,10,0,15.79,1.9959,150.588,150.0110518,0
c1cc([22*])cc(Cl)c1Oc2cc(C(=O)O)c([N+]([O-])=O)cc2,TRUE,1,4,1,2,2,0,1,4,2,2,8,20,0,89.67,2.9133,292.654,292.001275,0
C1COCCN1c2ccc(cc2)Nc(nc3N[8*])nc(c34)nc[nH]4,TRUE,3,7,1,2,0,0,0,4,4,3,9,23,0.266666667,90.99,1.8093,310.341,310.1416331,0
[*][C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)C1,TRUE,2,3,0,0,0,0,0,0,1,0,4,9,1,49.69,-0.6076,131.151,131.0708192,4
Clc1cccc(Cl)c1Oc(nc(n2)N)nc2Nc3ccc([24*])cc3,TRUE,2,6,1,3,0,0,2,4,3,3,9,23,0,85.95,3.4711,347.185,346.0262403,0
O=C([9*])c(c1)cc(n1C)/C=C/C(=O)NO,TRUE,2,4,1,1,0,0,0,3,1,1,6,14,0.111111111,71.33,0.2332,193.182,193.0613171,0
[8*]Oc1cc(C(=O)O)ccc1,TRUE,1,2,1,1,0,0,0,2,1,1,4,10,0,46.53,1.2279,137.114,137.023869,0
n1c(C)csc1NC(=O)c2c(N)ccc([*])c2,TRUE,2,4,1,2,0,0,0,2,2,2,6,16,0.090909091,68.01,1.46062,232.288,232.0544579,0
Cn1c([*])nnc1,TRUE,0,3,1,1,0,0,0,0,1,1,4,6,0.333333333,30.71,-1.0103,82.086,82.04052213,0
[13*]Nc1ncnc(c12)cnn2C,TRUE,1,5,1,1,0,0,0,1,2,2,6,11,0.166666667,55.63,0.2395,148.149,148.0623202,0
c1ccc(Cl)cc1N([1*])C,TRUE,0,1,1,1,0,0,1,1,1,1,3,9,0.142857143,3.24,2.2405,140.593,140.0267019,0
[8*]c1[nH]c(C)c(C)c1C,TRUE,1,0,1,1,0,0,0,0,1,1,2,8,0.428571429,15.79,1.11456,108.164,108.0813243,0
c1cccc(c2[8*])c1c(C)c(c23)cccc3,TRUE,0,0,1,1,0,0,0,0,3,3,1,15,0.066666667,0,3.47602,191.253,191.0860754,0
c1ccc(Cl)cc1C(=O)NNC(=O)[10*],TRUE,2,2,2,1,0,0,1,1,1,1,6,13,0,58.2,1.2437,197.601,197.0117801,0
Clc(c1)cc(N)cc1Nc(nc(n2)N[9*])c(c23)ncn3C(C)C,TRUE,3,7,1,2,0,0,1,4,3,3,9,22,0.214285714,93.68,3.2626,316.776,316.1077462,0
